time,acc_x,acc_y,acc_z
19:36:50.267,0.87329,0.50244,-0.28491;
19:36:50.277,0.87866,0.49390,-0.27905;
19:36:50.287,0.87671,0.48804,-0.27490;
19:36:50.297,0.88037,0.48096,-0.26099;
19:36:50.307,0.88159,0.46582,-0.25757;
19:36:50.317,0.87402,0.45630,-0.26001;
19:36:50.327,0.86938,0.43311,-0.25366;
19:36:50.337,0.86230,0.42798,-0.25757;
19:36:50.347,0.86206,0.42163,-0.25610;
19:36:50.357,0.86890,0.41016,-0.25342;
19:36:50.367,0.90503,0.41455,-0.29663;
19:36:50.377,0.93237,0.36621,-0.29443;
19:36:50.387,0.94312,0.37207,-0.27026;
19:36:50.397,0.94922,0.39844,-0.25732;
19:36:50.407,0.93896,0.38452,-0.26880;
19:36:50.417,0.93115,0.34399,-0.29712;
19:36:50.427,0.93140,0.34253,-0.31055;
19:36:50.437,0.94409,0.32666,-0.31177;
19:36:50.447,0.94971,0.29370,-0.32056;
19:36:50.457,0.95605,0.29614,-0.34351;
19:36:50.467,0.96802,0.31982,-0.36206;
19:36:50.477,0.96460,0.32324,-0.36011;
19:36:50.487,0.95923,0.31763,-0.35376;
19:36:50.497,0.95850,0.31226,-0.35059;
19:36:50.507,0.94287,0.32690,-0.37671;
19:36:50.517,0.94653,0.34766,-0.42749;
19:36:50.527,0.96118,0.33105,-0.46533;
19:36:50.537,0.96509,0.32007,-0.48242;
19:36:50.547,0.96460,0.32788,-0.48340;
19:36:50.557,0.95483,0.34668,-0.47070;
19:36:50.567,0.93408,0.36230,-0.45410;
19:36:50.577,0.92554,0.37378,-0.46313;
19:36:50.587,0.93579,0.38452,-0.48120;
19:36:50.597,0.93896,0.39331,-0.49976;
19:36:50.607,0.93945,0.40063,-0.52148;
