time,acc_x,acc_y,acc_z
18:12:58.687,-0.71997,-0.64258,-0.27515;
18:12:58.697,-0.71167,-0.63696,-0.24341;
18:12:58.707,-0.70898,-0.64648,-0.22925;
18:12:58.717,-0.70117,-0.64819,-0.23853;
18:12:58.727,-0.70044,-0.64063,-0.25049;
18:12:58.737,-0.69263,-0.63940,-0.25635;
18:12:58.747,-0.70386,-0.63818,-0.25903;
18:12:58.757,-0.71021,-0.64355,-0.26465;
18:12:58.767,-0.71191,-0.63989,-0.30737;
18:12:58.777,-0.71875,-0.64233,-0.34546;
18:12:58.787,-0.71021,-0.63013,-0.34888;
18:12:58.797,-0.70117,-0.63428,-0.32520;
18:12:58.807,-0.67896,-0.62476,-0.25928;
18:12:58.817,-0.68115,-0.64087,-0.22656;
18:12:58.827,-0.68286,-0.65674,-0.22803;
18:12:58.837,-0.67017,-0.63940,-0.24487;
18:12:58.847,-0.68286,-0.64868,-0.26147;
18:12:58.857,-0.67285,-0.64355,-0.28662;
18:12:58.867,-0.66968,-0.64502,-0.27368;
18:12:58.877,-0.67505,-0.64941,-0.26221;
18:12:58.887,-0.67163,-0.64307,-0.24463;
18:12:58.897,-0.66138,-0.63525,-0.25854;
18:12:58.907,-0.65039,-0.64380,-0.22314;
18:12:58.917,-0.65308,-0.63525,-0.19751;
18:12:58.927,-0.67285,-0.63281,-0.19434;
18:12:58.937,-0.69824,-0.62988,-0.23022;
18:12:58.947,-0.72314,-0.64258,-0.30859;
18:12:58.957,-0.74414,-0.64136,-0.40112;
18:12:58.967,-0.72656,-0.62109,-0.46753;
18:12:58.977,-0.72485,-0.60767,-0.48608;
18:12:58.987,-0.71631,-0.59717,-0.43604;
18:12:58.997,-0.70801,-0.60620,-0.32788;
18:12:59.007,-0.72241,-0.61670,-0.24219;
18:12:59.017,-0.72217,-0.64038,-0.22705;
18:12:59.027,-0.72900,-0.63745,-0.25488;
18:12:59.037,-0.71289,-0.62524,-0.28931;
18:12:59.047,-0.70215,-0.63306,-0.29541;
18:12:59.057,-0.70459,-0.63452,-0.28198;
18:12:59.067,-0.70093,-0.63745,-0.27002;
18:12:59.077,-0.70142,-0.63403,-0.26196;
18:12:59.087,-0.71509,-0.63013,-0.27368;
18:12:59.097,-0.72119,-0.61450,-0.30103;
18:12:59.107,-0.72192,-0.60254,-0.29639;
18:12:59.117,-0.72534,-0.61230,-0.27344;
18:12:59.127,-0.71973,-0.62061,-0.25244;
18:12:59.137,-0.72876,-0.62280,-0.25610;
18:12:59.147,-0.74048,-0.61084,-0.29395;
18:12:59.157,-0.74487,-0.60815,-0.31543;
18:12:59.167,-0.73804,-0.58643,-0.31616;
18:12:59.177,-0.74658,-0.60620,-0.29004;
18:12:59.187,-0.76392,-0.62549,-0.30225;
18:12:59.197,-0.75317,-0.58862,-0.35425;
18:12:59.207,-0.75049,-0.60425,-0.35254;
18:12:59.217,-0.75000,-0.60156,-0.32324;
18:12:59.227,-0.75073,-0.60083,-0.29541;
18:12:59.237,-0.75562,-0.61108,-0.30249;
18:12:59.247,-0.75269,-0.61157,-0.30981;
18:12:59.257,-0.74219,-0.60767,-0.28516;
